0,10000000,10000000,0,1,0,0,1
1,10000000,10000000,0,2,0,0,1
2,10000000,10000000,0,4,0,0,1
3,10000000,10000000,0,9.9993044,1.999999879072343,0.0006324554937929929,1
4,10000000,10000000,0,26.0022964,7.745547231654946,0.002449357097644147,1
5,10000000,10000000,0,63.9984416,30.45801223775857,0.009631669167259905,1
6,10000000,10000000,0,159.012172,91.79789871773319,0.02902904443654872,1
7,10000000,10000000,0,366.0345824,277.5775768317113,0.08777773701785926,1
8,10000000,10000000,0,861.7197016,697.914432815663,0.2206999219602056,1
9,10000000,10000000,0,1904.3271344,1803.316846502064,0.5702588577898767,1
10,10000000,10000000,0,4538.2860368,4559.228572319554,1.44175466618475,1
11,10000000,10000000,0,10235.1459936,11680.08635411293,3.693567614644885,1
12,10000000,10000000,0,24099.9249268,28839.33872499626,9.119799658408452,1
13,10000000,10000000,0,53166.0426448,71070.09671022257,22.47433791327431,1
14,10000000,10000000,0,123527.8747672,172898.8989656615,54.6754325666821,1
15,10000000,10000000,0,268431.0954328,416854.4691943671,131.8209575474695,1
16,10000000,10000000,0,616458.4693216,999404.4663096925,316.0394417283642,1
17,10000000,10000000,0,1327934.553384,2380403.540740425,752.7496939069156,1
18,10000000,10000000,0,3024820.0227736,5654122.343551652,1787.990477487227,1
19,10000000,10000000,0,6440072.8337588,13251498.00734084,4190.491611237974,1
20,10000000,10000000,0,14533331.0870736,31170044.59955845,9856.833570363571,1
21,10000000,10000000,0,30622634.1669476,71801617.14979534,22705.66498767606,1
22,10000000,10000000,0,68605026.4243208,167855299.777693,53080.50646278648,1
23,10000000,10000000,0,142993495.411108,381440690.9132648,120622.1375554209,1.0043881
24,10000000,9981120,0,317664944.4033639,888515422.2070971,281238.8619512104,1.018652515950114
25,10000000,9896173,0,656230106.5669348,1986052626.986041,631330.9972704331,1.031659511207009
26,10000000,9808415,0,1441399055.446586,4518563343.309129,1442782.807011796,1.059354951844921
27,10000000,9645190,0,2948624879.134436,10008268013.88786,3222578.707928838,1.082763014518117
28,10000000,9483154,0,6428051064.41819,22654683467.58911,7356675.449694695,1.119921810823699
29,10000000,9256547,0,13019103453.70501,49849390006.96904,16384581.125094,1.153628669524392
30,10000000,9034822,0,28104895106.40244,111481257025.7083,37088738.05277935,1.199737526649667
31,10000000,8756498,0,56190776378.73112,238270846320.4549,80520355.0088768,1.244896647038576
32,10000000,8479469,0,120193755862.2623,533159155539.5582,183093338.250461,1.301213672695778
33,10000000,8157412,0,236876264076.0835,1115773454124.625,390660791.8128035,1.360366376002585
34,10000000,7834969,0,501517591588.1571,2399390374618.243,857200214.5547378,1.428694357310156
35,10000000,7475496,0,983101486114.8799,5186194052868.331,1896831512.660974,1.502083607562629
36,10000000,7118932,0,2052597725818.565,11143091896870.68,4176363484.056998,1.585064585530526
37,10000000,6727906,0,3964896816321.548,23169093208682.55,8932418846.530611,1.678549165223176
38,10000000,6348264,0,8182614366661.607,49643635919810.8,19703169449.59067,1.777576357883037
39,10000000,5945496,0,15540448239872.53,98594606787738.56,40435155133.74152,1.89299328432817
40,10000000,5553891,0,31660888749661.43,209754344338027.7,89004566331.85269,2.013859292521225
41,10000000,5146659,0,59764225552208.31,451427942811407.9,198987474766.7933,2.153317909735228
42,10000000,4753695,0,120596416483656.8,864369558182675.6,396445786481.8423,2.301082210785505
43,10000000,4359028,0,223072374791032.8,1738335670066249,832604612515.9436,2.47122018945508
44,10000000,3984123,0,440338080972764.2,3408318497966943,1707551467803.308,2.648822589061633
45,10000000,3608261,0,808285691016983.8,6605564257608782,3477450442337.798,2.858544877989702
46,10000000,3257325,0,1587999420778502,1.295150271351192e+16,7176118714363.044,3.071618582732764
47,10000000,2909099,0,2839286390465640,2.631931224277471e+16,15431043157623.56,3.326111968001089
48,10000000,2591952,0,5387673361472821,5.034360873526948e+16,31270214919454.94,3.585577202046951
49,10000000,2280134,0,9669628231792662,9.536244937888014e+16,63153469127290.97,3.892679553043812
50,10000000,2002348,0,1.868730542236072e+16,2.484295227057061e+17,175563174797607.9,4.199928284194356
51,10000000,1737279,0,3.179159147898248e+16,3.46694651969022e+17,263034283443735.3,4.572953451921079
52,10000000,1501475,0,5.877882287879982e+16,5.843864572434505e+17,476915118628564,4.951373815747848
53,10000000,1280888,0,1.009158479634567e+17,1.27588938921527e+18,1127346568405615,5.39393139759292
54,10000000,1089958,0,1.845837441853221e+17,2.065262757056592e+18,1978201067094902,5.845688549467043
55,10000000,911489,0,3.112909504831711e+17,3.592873133012279e+18,3763276827327350,6.369058759897267
